注意事项,#genre#
儿子大了,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f020000bqvq3u89lgt8of4fk0tg&ratio=720p&line=0 
同学会,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f9c0000brabn8v70gfhplsfi78g&ratio=720p&line=0 
拜年,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0d00fg10000c83hhi3c77u01a8d7hp0&ratio=720p&line=0 
新虎口遐想,https://vd4.bdstatic.com/mda-jarfmdf8su7sckk3/hd/mda-jarfmdf8su7sckk3.mp4?auth_key=1655295819-0-0-df94f7531d93ff90ad12888c89a672ca&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=3219421685&vid=8705230262897615568&abtest=all 
冯巩郭冬临狗不理包子,https://vd2.bdstatic.com/mda-jdqwqnk1xxszhw8c/mda-jdqwqnk1xxszhw8c.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2275698282&vid=17330773072848394300&auth_key=1655291275-0-0-73fe6c276ababcdb43b87a4fda6002df&bcevod_channel=searchbox_feed 
牛群冯巩领导冒号,https://vdse.bdstatic.com//123b1e01f5128d0e71b4f392ec1a971c.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T06%3A54%3A23Z%2F-1%2Fhost%2F6274ff464fd635b6108aacc556df42224f265e9b3f4bd3a37a74cbdbf985d0b8 
冯巩相声,https://vdse.bdstatic.com//65873c285f222c4cfeecf527f3e84259.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T09%3A55%3A46Z%2F-1%2Fhost%2F9119b3500a8e21fb21665d9576bbf410e5a0fa8904ccc1ce0d3aabde21c99c8a 
牛群冯巩我的儿子,https://vdse.bdstatic.com//f27179e048a85dd2f00d16f6a13ac370.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T08%3A43%3A23Z%2F-1%2Fhost%2F026eb7ddc17de37a053903ceb90523b0265d8e5c7ed8eb5b20f5cc0de186f27c 
牛群冯巩两个弄潮儿,https://vd3.bdstatic.com/mda-mkqdhm17rs7198m6/hd/cae_h264/1637859905115117938/mda-mkqdhm17rs7198m6.mp4?pd=19&vt=1 
要条件,https://vd2.bdstatic.com/mda-kgah4byryi8gsqk8/v1-cae/mda-kgah4byryi8gsqk8.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1347013120&vid=11361264719745011699&auth_key=1655290347-0-0-5dfca4bc79fbe4b6685de35fd1e0a622&bcevod_channel=searchbox_feed 
孔云龙扒马褂,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fg10000c7la4l3c77u5vs0abgs0&ratio=720p&line=0 
就差钱,https://vdse.bdstatic.com//812d49e751aa31530ec39debfe54a359.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T08%3A49%3A09Z%2F-1%2Fhost%2Fa58bdb86d23b53b6909e8e19d85dad9fed3adeba4a664a22eef9a7d32ac2486a
相亲2,https://vd3.bdstatic.com/mda-kipkytij74rnn9k3/hd/mda-kipkytij74rnn9k3.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D 
我想有个家,https://vd3.bdstatic.com/mda-mkskgzkzsgvgcntm/540p/h264_cae/1638023743815756700/mda-mkskgzkzsgvgcntm.mp4?pd=19&vt=1 
吃面,https://txmov2.a.kwimgs.com/bs3/video-hls/5188709833950189842_hlsb.m3u8
钟点工,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c8e2e53c77ua6v88gk9g&ratio=720p&line=0 
火炬手,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c54t79jc77u7est4rcn0&ratio=720p&line=0 
超级大明星,https://vd3.bdstatic.com/mda-ji3f9bxs1cxwmui7/hd/mda-ji3f9bxs1cxwmui7.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D 
小草,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f580000bqvq5p2kgg1hr4fgtkng&ratio=720p&line=0 
小品《送水工》赵本山,http://gcw.bdcdn.shoujiduoduo.com/v/181110/fff6f7161025c1ae11713e683d2b9c30.mp4小品《功夫》赵本山,http://gcw.bdcdn.shoujiduoduo.com/v/181110/3542142ad92cdadc07142bd64b106500.mp4相声《跟着媳妇当保姆》冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/181110/0650ed5311b8750b7aa48e8c2a441b7c.mp4
赵四小品《借媳妇》笑死不管!,http://gcw.bdcdn.shoujiduoduo.com/201805/0236-58.mp4
快乐老爸,https://txmov2.a.kwimgs.com/bs3/video-hls/5246693673803342239_hlsb.m3u8
赵四、赵本山、刘能、宋小宝小品集锦,https://txmov2.a.kwimgs.com/bs3/video-hls/5224457156030679277_hlsb.m3u8
赵本山、宋丹丹、宋小宝、宋晓峰喜剧小品合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5240219756539886653_hlsb.m3u8
刘谦纸牌魔术惊艳全场,https://txmov2.a.kwimgs.com/bs3/video-hls/5241627141607604437_hlsb.m3u8
那能一样吗,https://txmov2.a.kwimgs.com/bs3/video-hls/5250634342169917066_hlsb.m3u8
导演的“心事”,https://txmov2.a.kwimgs.com/bs3/video-hls/5203346545439268917_hlsb.m3u8
寒舍不寒,https://txmov2.a.kwimgs.com/bs3/video-hls/5206161297180795573_hlsb.m3u8
开不了口,https://txmov2.a.kwimgs.com/bs3/video-hls/5252604667049179541_hlsb.m3u8
坑,https://vd3.bdstatic.com/mda-ph4fhjeba5u11w7x/720p/h264/1691233166920479250/mda-ph4fhjeba5u11w7x.mp4
上热搜了,https://txmov2.a.kwimgs.com/bs3/video-hls/5218546160712087184_hlshd15.m3u8
对视50秒,https://txmov2.a.kwimgs.com/bs3/video-hls/5235716135733341492_hlshd15.m3u8
马上到,https://txmov2.a.kwimgs.com/bs3/video-hls/5256545284169620183_hlshd15.m3u8
初见照相馆,https://txmov2.a.kwimgs.com/bs3/video-hls/5234590236352772529_hlshd15.m3u8
恋爱保险,https://txmov2.a.kwimgs.com/bs3/video-hls/5196591116322611782_hlsb.m3u8
同学会,https://vd3.bdstatic.com/mda-ph4fwpc174w60zvg/360p/h264/1691234295970938202/mda-ph4fwpc174w60zvg.mp4
同学会,https://txmov2.a.kwimgs.com/bs3/video-hls/5227553308164378988_hlshd15.m3u8
街头卫士,https://txmov2.a.kwimgs.com/bs3/video-hls/5226708889618362322_hlshd15.m3u8
开往春天的幸福,https://txmov2.a.kwimgs.com/bs3/video-hls/5241064162376216322_hlsb.m3u8
开往春天的幸福,https://vd4.bdstatic.com/mda-ph4ed0f1mg21dbra/720p/h264/1691230284848984877/mda-ph4ed0f1mg21dbra.mp4
你摊上事了,https://vd2.bdstatic.com/mda-ph7encbycui2jsz1/360p/h264/1691490426342582737/mda-ph7encbycui2jsz1.mp4
演戏给你看,https://txmov2.a.kwimgs.com/bs3/video-hls/5201376192625816947_hlsb.m3u8
父与子,https://txmov2.a.kwimgs.com/bs3/video-hls/5209257492751370032_hlsb.m3u8
还不还,https://txmov2.a.kwimgs.com/bs3/video-hls/5203065042375807425_hlsb.m3u8
暖冬,https://txmov2.a.kwimgs.com/bs3/video-hls/5245849238305767635_hlsb.m3u8
演戏给你看,https://txmov2.a.kwimgs.com/bs3/video-hls/5201376192625816947_hlshd15.m3u8
演戏给你看,https://vd2.bdstatic.com/mda-ph4ef5pq5eb7q700/360p/h264/1691230544278970198/mda-ph4ef5pq5eb7q700.mp4
爱情不外卖-宋小宝,https://vd3.bdstatic.com/mda-qdi22ybfwyy1q4hg/576p/h264/1713490457499046386/mda-qdi22ybfwyy1q4hg.mp4
爱在路上-贾冰,https://vd3.bdstatic.com/mda-qa28zq0kgb5ue4sf/hd/cae_h264/1704267082982713296/mda-qa28zq0kgb5ue4sf.mp4
爱之初体验-乔杉,https://vdse.bdstatic.com//b793bb2a10d6bd46c5164a2f3a0d0d22.mp4
八十一难-刘旸王建华等,https://vd3.bdstatic.com/mda-qg4acfi7iy1skx9w/sc/cae_h264/1720172160849718699/mda-qg4acfi7iy1skx9w.mp4
八两银子之送匾-许君聪,https://vd3.bdstatic.com/mda-qdm1ctu36qxqemms/hd/cae_h264/1713751341246024196/mda-qdm1ctu36qxqemms.mp4
八两银子之送缸-许君聪,https://vdse.bdstatic.com//750ad65e8d89eee5e6394447883560fe.mp4
八两银子之送画-许君聪,https://vd3.bdstatic.com/mda-mkq3znpa6v59xqd2/hd/cae_h264_nowatermark/1637809763510687007/mda-mkq3znpa6v59xqd2.mp4
八两银子之送书-许君聪,https://vd3.bdstatic.com/mda-qb885h2y0488pfbr/hd/cae_h264/1707562817579740475/mda-qb885h2y0488pfbr.mp4
八两银子之送宝剑-许君聪,https://vd3.bdstatic.com/mda-nmrgdjg2tk02jgcq/sc/cae_h264/1672055221049190724/mda-nmrgdjg2tk02jgcq.mp4
八两银子之送衣服-许君聪,https://vd3.bdstatic.com/mda-qeaa4x8e4pxhx641/hd/cae_h264/1715412463575001970/mda-qeaa4x8e4pxhx641.mp4
爸爸父亲爹-魏三,https://vd3.bdstatic.com/mda-pikbkbf06jr3sq4b/720p/h264/1695284041264505260/mda-pikbkbf06jr3sq4b.mp4
耙耳朵-张德高,https://vdse.bdstatic.com//73e623d869f5d89a61c98411e1595351.mp4
耙耳朵新篇-张德高,https://vd3.bdstatic.com/mda-ja4hcrdqyi829ygq/hd/mda-ja4hcrdqyi829ygq.mp4
拜年-赵本山,https://vdse.bdstatic.com//7bc2eaa6e9842f637f3aa731dca95e47.mp4
拜师-文松,https://vd3.bdstatic.com/mda-pj72tk9fnps3nzvx/sc/cae_h264/1696847030627499160/mda-pj72tk9fnps3nzvx.mp4
逼供-乔杉修睿,https://vd3.bdstatic.com/mda-qdkguams0k4f3tr7/hd/cae_h264/1713700936346014018/mda-qdkguams0k4f3tr7.mp4
表白-宋小宝,https://vd3.bdstatic.com/mda-pjrcbnb5dqxwi590/sc/cae_h264/1698439209184452611/mda-pjrcbnb5dqxwi590.mp4
不差钱-赵本山小沈阳,https://vd3.bdstatic.com/mda-pavi8pxnu49n4gr5/720p/h264/1675083373740839471/mda-pavi8pxnu49n4gr5.mp4
策划-赵本山宋丹丹,https://vd3.bdstatic.com/mda-pk3j6mty1qzq91rt/hd/cae_h264/1699114496281264990/mda-pk3j6mty1qzq91rt.mp4
插翅难逃之探监-崔志佳,https://vdse.bdstatic.com//3340f96c8af7b2beb7b15d3930aed806.mp4
插翅难逃之西洋暗器-崔志佳,https://vd3.bdstatic.com/mda-nch94wg9q1na4pkv/sc/cae_h264_delogo/1647586610890710670/mda-nch94wg9q1na4pkv.mp4
超级大明星-小沈阳,https://vdse.bdstatic.com//e9db1ac3c614e0f2b05c30656c20a16b.mp4
超级神探-潘斌龙崔志佳,https://vd3.bdstatic.com/mda-phwhkedmdhwciy9y/sc/cae_h264/1693523709906399063/mda-phwhkedmdhwciy9y.mp4
车站奇遇-蔡明潘长江,https://vd3.bdstatic.com/mda-qawkdqae4p8cf3ch/sc/cae_h264/1706796688379722525/mda-qawkdqae4p8cf3ch.mp4
吃面-宋小宝,https://vd3.bdstatic.com/mda-pjjb2sz1k5mt9mdt/sc/cae_h264/1697847388902763799/mda-pjjb2sz1k5mt9mdt.mp4
吃面条-陈佩斯朱时茂,https://vdse.bdstatic.com//19622bd68fc384bfbc19ce18cc1690b5.mp4
吃面条-乔杉修睿,https://vd3.bdstatic.com/mda-qe61ugedwph6s2a3/hd/cae_h264/1715064353019743134/mda-qe61ugedwph6s2a3.mp4
赤壁-艾伦魏翔柳岩,https://vd3.bdstatic.com/mda-pjcjn21d0hmzifu7/sc/cae_h264/1697247683328112619/mda-pjcjn21d0hmzifu7.mp4
聪明的小明-贾旭明张康,https://vd3.bdstatic.com/mda-pjq9i7q9jtk1xihv/sc/cae_h264/1698297243158263907/mda-pjq9i7q9jtk1xihv.mp4
聪明丈夫-黄宏,https://vd3.bdstatic.com/mda-ka8fdjhs6iihkz16/v1-cae/hd/mda-ka8fdjhs6iihkz16.mp4
打工奇遇-赵丽蓉巩汉林,https://vdse.bdstatic.com//867790e13a90309cd1b88b05a08fd6a7.mp4
打劫-宋小宝程野,https://vdse.bdstatic.com//a9d07519513c0cccde393073cf76b15f.mp4
大城小事-王宁艾伦常远,https://vd3.bdstatic.com/mda-pmr9xw0cpsj4kaap/cae_h264/1703596182082567530/mda-pmr9xw0cpsj4kaap.mp4
屌丝-大鹏柳岩,https://vdse.bdstatic.com//8ee4f3b8b9057008303509a8c3ac0ac8.mp4
屌丝2-大鹏柳岩,https://vdse.bdstatic.com//e7fb049418639f517127f3ade38e3036.mp4
堵车你开心吗,https://vd3.bdstatic.com/mda-qamequnh4yu617yq/576p/h264/1705920913159175563/mda-qamequnh4yu617yq.mp4
对象相对象-田娃,https://vd3.bdstatic.com/mda-pihku1q5nv859fdw/sc/cae_h264/1695117159935295857/mda-pihku1q5nv859fdw.mp4
发红包-贾冰沙溢,https://vd3.bdstatic.com/mda-pjjb2szh0n4neqkn/sc/cae_h264/1697844560163307160/mda-pjjb2szh0n4neqkn.mp4
返乡-冯巩,https://vd3.bdstatic.com/mda-qe61hc8r07903h0y/hd/cae_h264/1715062959363359020/mda-qe61hc8r07903h0y.mp4
饭局-崔大笨,https://vd3.bdstatic.com/mda-qath2i3w9zir4y0c/hd/cae_h264/1706449702568209513/mda-qath2i3w9zir4y0c.mp4
方清平倪萍,http://uptt.gcwduoduo.com/v/191017/e72c99b584c26337138c62db14ca22f8.mp4
飞天梦-潘长江,https://vd3.bdstatic.com/mda-phi48ipauh8fu3hz/hd/cae_h264/1692428453329925015/mda-phi48ipauh8fu3hz.mp4
非诚不找-宋晓峰文松,https://vd3.bdstatic.com/mda-phwcjzu6h6850kxz/sc/cae_h264/1694050660601397503/mda-phwcjzu6h6850kxz.mp4
非诚来扰-宋小宝,https://vd3.bdstatic.com/mda-qa5d3y5262ya53bx/sc/cae_h264/1704694121730939759/mda-qa5d3y5262ya53bx.mp4
非诚勿扰-许君聪,https://vdse.bdstatic.com//779eec16c16e056ff59a696f4672196f.mp4
翡翠西瓜-文松杨树林,https://vd3.bdstatic.com/mda-pmwbd6i27e5tkgr2/sc/cae_h264/1704018772026715780/mda-pmwbd6i27e5tkgr2.mp4
疯狂炒作团-程野,https://vd3.bdstatic.com/mda-miubn40zps8xuutu/hd/cae_h264_nowatermark/1632904102877646564/mda-miubn40zps8xuutu.mp4
疯狂的年糕-张小伟,https://vd3.bdstatic.com/mda-mbhjajaqpzjw82iz/cae_h264_nowatermark/1613630447/mda-mbhjajaqpzjw82iz.mp4
疯狂粉丝团-程野,https://vd3.bdstatic.com/mda-qec1huz7j89mqz7g/hd/cae_h264/1715587003695323458/mda-qec1huz7j89mqz7g.mp4
疯狂假币-张小伟,https://vd3.bdstatic.com/mda-qb84g637ckii75tk/hd/cae_h264/1707448703626078040/mda-qb84g637ckii75tk.mp4
疯狂鉴宝团-程野,https://vd3.bdstatic.com/mda-pdhbv35rc093pm4i/576p/h264/1681807215871903151/mda-pdhbv35rc093pm4i.mp4
疯狂旅游团-程野,https://vd3.bdstatic.com/mda-phsaehkrypkt521d/720p/h264/1693121808515714564/mda-phsaehkrypkt521d.mp4
疯狂造假团-程野,https://vd3.bdstatic.com/mda-mk4ar2n455y80d42/hd/cae_h264_nowatermark/1636099218435406502/mda-mk4ar2n455y80d42.mp4
扶不扶-沈腾,https://vd3.bdstatic.com/mda-jaqyuyv3cx5wag5t/sc/mda-jaqyuyv3cx5wag5t.mp4
父与子-贾冰,https://vd3.bdstatic.com/mda-qavd8ukdy38gh0ti/hd/cae_h264/1706607484539937796/mda-qavd8ukdy38gh0ti.mp4
干杯吧爸爸-潘斌龙韩雪,https://vdse.bdstatic.com//4c9888933a9b3a0b92764a363be81356.mp4
哥俩好-常远宋阳,https://vdse.bdstatic.com//c71d262097bdcaf64ba452eb14cfbb9b.mp4
跟着媳妇当保姆-冯巩朱军,http://uptt.gcwduoduo.com/v/181110/0650ed5311b8750b7aa48e8c2a441b7c.mp4
公交车上-刘小光田娃,https://vd3.bdstatic.com/mda-nbqaqte613k0rr46/576p/cae_h264/1652569874030248714/mda-nbqaqte613k0rr46.mp4
公主的幸福生活之好日子到头了-贾玲,https://vd3.bdstatic.com/mda-qbuecu8x7994qhjp/sc/cae_h264/1709202301738782376/mda-qbuecu8x7994qhjp.mp4
功夫-赵本山范伟,http://uptt.gcwduoduo.com/v/181110/3542142ad92cdadc07142bd64b106500.mp4
广告双子星-肖旭肥龙,https://vd3.bdstatic.com/mda-pj6ey3qx92zkntjf/sc/cae_h264/1696887137626504136/mda-pj6ey3qx92zkntjf.mp4
过河-潘长江,http://uptt.gcwduoduo.com/v/190528/21f13ec36f07ebbf366659673712e667.mp4
好尴尬-潘斌龙,https://vd3.bdstatic.com/mda-phwck019wwbsk503/sc/cae_h264/1694638884819029968/mda-phwck019wwbsk503.mp4
好尴尬之吸血鬼日记-潘斌龙,https://vd3.bdstatic.com/mda-pjacxaqabidmyaup/sc/cae_h264/1697039342385285184/mda-pjacxaqabidmyaup.mp4
好久不见-刘亮白鸽,https://vd3.bdstatic.com/mda-mb1qmedu5zw48skr/v1-cae/hd/mda-mb1qmedu5zw48skr.mp4
虎口遐想1-姜昆,https://vd3.bdstatic.com/mda-ngk9ceyz1dxj2e0q/hd/cae_h264/1658399933939920696/mda-ngk9ceyz1dxj2e0q.mp4
虎口遐想2-姜昆,https://vd4.bdstatic.com/mda-jarfmdf8su7sckk3/hd/mda-jarfmdf8su7sckk3.mp4
花盆-黄宏,http://uptt.gcwduoduo.com/v/181110/4e1175ce7f85e0eb9edb836c67a580f1.mp4
华府招亲-宋晓峰程野,https://vd3.bdstatic.com/mda-qaq8rpne4zdj1y6i/hd/cae_h264/1706241051829414854/mda-qaq8rpne4zdj1y6i.mp4
怀孕-乔杉修睿,https://vdse.bdstatic.com//86cf78ae4cfadc9dac585a70b2587808.mp4
黄师傅-沙溢,https://vd3.bdstatic.com/mda-pj8c6tjud36zznfh/sc/cae_h264/1696898736769689180/mda-pj8c6tjud36zznfh.mp4
回家-宋小宝,https://vd3.bdstatic.com//mda-pjpave8ceiq2b12x/360p/h264/1698133283249504866/mda-pjpave8ceiq2b12x.mp4
魂斗罗-陈赫,https://vd3.bdstatic.com/mda-pf0d584226si28rt/sc/cae_h264/1685645342091071520/mda-pf0d584226si28rt.mp4
火炬手-赵本山,https://vd3.bdstatic.com/mda-qbtjetv9z1v342v5/hd/cae_h264/1709260078003965471/mda-qbtjetv9z1v342v5.mp4
互联网体检-蒋诗萌,https://vd3.bdstatic.com/mda-pg08vb4i5g7bj11t/576p/h264/1688192203187937174/mda-pg08vb4i5g7bj11t.mp4
家的谎言-崔志佳潘斌龙,https://vdse.bdstatic.com//b3cf553fb10967aaccf34e03df7d08d1.mp4
甲方乙方-贾冰,https://vd3.bdstatic.com/mda-jkadz777npsidgpe/sc/mda-jkadz777npsidgpe.mp4
贾总的烦恼-贾冰,https://vd3.bdstatic.com/mda-ni1kf5278dbs4g3i/sc/cae_h264/1662130042055370233/mda-ni1kf5278dbs4g3i.mp4
贾总的演讲-贾冰,https://vdse.bdstatic.com//6496fc20b5d70fe3f06a0c5e634d7376.mp4
假如爱有来生-蒋欣常远,https://vdse.bdstatic.com//603b7d39a7d39a7eb05f782ff247b3b7.mp4
假如爱有天意-蒋欣常远,https://vd3.bdstatic.com/mda-qdu2cgty91xbrm1q/hd/cae_h264/1714356460218983288/mda-qdu2cgty91xbrm1q.mp4
假戏真做-宋小宝沈梦辰,https://vd3.bdstatic.com/mda-phsaehp5ixg3t3g0/sc/cae_h264/1693256420047775107/mda-phsaehp5ixg3t3g0.mp4
江湖恩仇录-潘斌龙,https://vd3.bdstatic.com/mda-pjcjn1tx2fd528s2/sc/cae_h264/1697247774035506230/mda-pjcjn1tx2fd528s2.mp4
焦点2+2-贾旭明张康,https://vd3.bdstatic.com/mda-qa2d887gefqx0wr4/sc/cae_h264/1704314618496370638/mda-qa2d887gefqx0wr4.mp4
街头卫士-句号,https://vd3.bdstatic.com/mda-qe926b08ye1vajud/576p/h264/1715305055403871645/mda-qe926b08ye1vajud.mp4
劫法场-沙溢,https://vd3.bdstatic.com/mda-pj6e4gx0gax10thx/sc/cae_h264/1696692719991587344/mda-pj6e4gx0gax10thx.mp4
姐夫与小舅子-陈佩斯朱时茂,https://vdse.bdstatic.com//ea09456ca8ef9b179565ea954773e7e0.mp4
今儿倍儿爽-冯巩贾旭明,https://vd3.bdstatic.com/mda-qaqdzhd46jsyine1/cae_h264/1706256490190003880/mda-qaqdzhd46jsyine1.mp4
今天的幸福-沈腾艾伦,https://vd3.bdstatic.com/mda-qee220pnyaexhgt0/576p/h264/1715736891213000692/mda-qee220pnyaexhgt0.mp4
今天的幸福2-沈腾马丽,https://vd3.bdstatic.com/mda-qdebdxy375jmhrkf/hd/cae_h264/1713261940916608150/mda-qdebdxy375jmhrkf.mp4
荆轲刺秦-黄宏沙溢邵峰,https://vd3.bdstatic.com/mda-jarfjv4vx5rkzn1u/mda-jarfjv4vx5rkzn1u.mp4
惊喜年夜饭-宋小宝薛佳凝,https://vdse.bdstatic.com//e82903f9c69907e436b727321e82b5c8.mp4
警察与小偷-陈佩斯,https://vd3.bdstatic.com/mda-pd32a124bcz2nukd/576p/h264/1680572316372297141/mda-pd32a124bcz2nukd.mp4
囧途航班-宋小宝贾冰,http://uptt.gcwduoduo.com/v/220621/104253a1c26665b46e7b976e2dacf708.mp4
九儿-贾玲陈赫许君聪,https://vd3.bdstatic.com/mda-paf9fc57gug7151b/576p/h264/1673851484451337705/mda-paf9fc57gug7151b.mp4
旧曲新歌-冯巩郭冬临,https://vd3.bdstatic.com/mda-qe91ueh7g3xf4iwj/hd/cae_h264/1715334206233421824/mda-qe91ueh7g3xf4iwj.mp4
就差钱-赵本山,https://vd3.bdstatic.com/mda-pe88dd94mqtwvswc/hd/cae_h264/1683660151332694377/mda-pe88dd94mqtwvswc.mp4
捐助-赵本山,https://vd3.bdstatic.com/mda-jaqz8g17b9cvryks/hd/mda-jaqz8g17b9cvryks.mp4
决战元宵夜-宋晓峰,https://vd3.bdstatic.com/mda-pijei4tdebp7ddd2/sc/cae_h264/1696417703069907523/mda-pijei4tdebp7ddd2.mp4
看病-宋小宝,https://vdse.bdstatic.com//e15d4c14eb11f1e7dd8bf55fdae721be.mp4
烤串-宋小宝,https://vd3.bdstatic.com/mda-pj7e225zuig2w5jm/sc/cae_h264/1696809230955715635/mda-pj7e225zuig2w5jm.mp4
快乐其实很简单-孙涛闫妮,https://vd3.bdstatic.com/mda-pigkr72v8crpjxxj/sc/cae_h264/1695246535846469304/mda-pigkr72v8crpjxxj.mp4
来了老妹儿-宋晓峰,https://vd3.bdstatic.com/mda-pg93vg7y24ux3mgg/sc/cae_h264/1688975729604298346/mda-pg93vg7y24ux3mgg.mp4
老舅和外甥-崔志佳潘斌龙,https://vdse.bdstatic.com//859df70a693f9dd2fc948bbfaaab96fa.mp4
老舅与外甥2-崔志佳潘斌龙,https://vd3.bdstatic.com/mda-qcs8hpbxa81xuy95/576p/h264/1711520200897304135/mda-qcs8hpbxa81xuy95.mp4
老王卖瓜-王小利,https://vd3.bdstatic.com/mda-qdc34feegp0uqrq1/hd/cae_h264/1713173143393888032/mda-qdc34feegp0uqrq1.mp4
老友记-寇振海,https://vd3.bdstatic.com/mda-phwhkemd0krpmeu6/sc/cae_h264/1693523618619638193/mda-phwhkemd0krpmeu6.mp4
老有所痒-许君聪,https://vd3.bdstatic.com/mda-jc4fgcq4fdic5266/sc/mda-jc4fgcq4fdic5266.mp4
冷风吹心头-马苏潘斌龙,https://vdse.bdstatic.com//acf4842a38dc1cb3f57d6c1bfba3cced.mp4
力工之王-张之栋,https://vd3.bdstatic.com/mda-pjacxb8qjiak4dnq/sc/cae_h264/1697040719582165663/mda-pjacxb8qjiak4dnq.mp4
连环计-何洁,https://vd3.bdstatic.com/mda-mkadvg2me151975f/hd/cae_h264_nowatermark/1636625042640145241/mda-mkadvg2me151975f.mp4
恋爱倒叙-高晓攀,https://vdse.bdstatic.com//2ef6eb7a47399e7117ba636634aa80fc.mp4
恋爱倒叙2-高晓攀,https://vd3.bdstatic.com/mda-jcritrv9k7pd238s/sc/mda-jcritrv9k7pd238s.mp4
两个弄潮儿-牛群冯巩,https://vd3.bdstatic.com/mda-mkqdhm17rs7198m6/hd/cae_h264/1637859905115117938/mda-mkqdhm17rs7198m6.mp4
两肋插刀-张春丰王博李欢欢,https://vd3.bdstatic.com/mda-qaf3w9218zc1ynev/sc/cae_h264/1705376008633159479/mda-qaf3w9218zc1ynev.mp4
柳岩大鹏,https://vd3.bdstatic.com/mda-pime044cshg2mn8c/sc/cae_h264/1695844876307157168/mda-pime044cshg2mn8c.mp4
路通了-孙涛,https://vd3.bdstatic.com/mda-qb140bi0ub0nrbui/hd/cae_h264/1707098740081698793/mda-qb140bi0ub0nrbui.mp4
吕先生与驴-艾伦,https://vd3.bdstatic.com/mda-pi69113kgiap2n2q/sc/cae_h264/1694134550656732742/mda-pi69113kgiap2n2q.mp4
落跑姐妹之官服-贾玲,https://vdse.bdstatic.com//31481705b0074721aaead60cbcdca2c3.mp4
落跑姐妹之还债-贾玲,https://vd3.bdstatic.com/mda-qbkahwmpm9juxgvg/hd/cae_h264/1708597419840798082/mda-qbkahwmpm9juxgvg.mp4
落跑姐妹之逃婚-贾玲,https://vd3.bdstatic.com/mda-pja4nnebagmv8m9p/sc/cae_h264/1697035287694901118/mda-pja4nnebagmv8m9p.mp4
落跑兄弟-崔志佳潘斌龙,https://vd3.bdstatic.com/mda-pis9338ajuy93b0x/sc/cae_h264/1695824341554935883/mda-pis9338ajuy93b0x.mp4
落叶归根-王宁艾伦常远,https://vdse.bdstatic.com//35c0454d00303caa66ebb177273670cf.mp4
马路情歌-冯巩周涛,http://uptt.gcwduoduo.com/v/181110/bffe379ba1daf33e0e55dbc54b3046f6.mp4
买年货-赵本山,http://uptt.gcwduoduo.com/v/220517/42619f0a30cbc99e8a1d9fff5e3984f6.mp4
卖车-赵本山,https://vd3.bdstatic.com/mda-mie4xbgngu3xip2p/sc/cae_h264_nowatermark/1631681549654876236/mda-mie4xbgngu3xip2p.mp4
卖拐-赵本山,https://vd3.bdstatic.com/mda-qb3jm4pher55689k/hd/cae_h264/1707830721963057885/mda-qb3jm4pher55689k.mp4
毛驴县令-潘长江朱时茂,https://vd3.bdstatic.com/mda-pjcjn1vfiv09n7yr/sc/cae_h264/1697247892355492668/mda-pjcjn1vfiv09n7yr.mp4
毛县令办案-潘长江,http://uptt.gcwduoduo.com/v/190528/c0e9a77c5162d1143e596943f25bf04a.mp4
每逢佳节必催婚-张凯丽,https://vdse.bdstatic.com//995f6bb4386df7d3b6e27308a49eed72.mp4
美好时代-黄海波,https://vdse.bdstatic.com//aab365b1201de6adc3f106d7736e6714.mp4
美声无罪-崔志佳乔杉等,https://vdse.bdstatic.com//cfd2e38cdaaa84676712254f29a50642.mp4
免费电话-李金斗大兵,http://uptt.gcwduoduo.com/v/181110/5b6cc63c06e7e78104d62e8b391ceb0f.mp4
面试-郭冬临,https://vd3.bdstatic.com/mda-qcfj72dx3v2gxa26/sc/cae_h264/1710711145620473372/mda-qcfj72dx3v2gxa26.mp4
面试-贾冰,https://vd3.bdstatic.com/mda-pjaiwxt5fbivqfq6/hd/cae_h264/1697055308927977240/mda-pjaiwxt5fbivqfq6.mp4
