注意事项,#genre#
天津卫视,http://171.116.226.246:8082/rtp/226.0.2.148:9096
天津卫视,http://222.94.215.155:4022/rtp/239.49.8.148:6000
天津卫视,http://[2409:8087:1a01:df::4015]/TVOD/88888888/224/3221225665/main.m3u8
天津卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000001000030788/1.m3u8
天津卫视,http://115.234.227.164:8808/udp/233.50.200.104:5140
天津卫视,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002205/index.m3u8
天津卫视,http://60.12.183.46:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://211.158.153.199:8005/udp/225.0.4.82:7980
天津卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000009186/1.m3u8?channel-id=wasusyt&Contentid=6000000001000009186&livemode=1&stbId=3
天津卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/wh7f454c46tw1929912988_-881662239/ott.mobaibox.com/PLTV/3/224/3221227756/index.m3u8?
天津卫视,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/wh7f454c46tw196835302_-677158849/ott.mobaibox.com/PLTV/3/224/3221227488/index.m3u8?
天津卫视,http://139.196.151.191:6846/rtp/239.45.1.124:5140
天津卫视,http://114.243.106.165:8888/rtp/239.3.1.141:1234
天津卫视,http://202.103.213.10:8888/udp/239.81.0.113:4056
天津卫视,http://61.136.67.238:50085/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.180:9068
天津卫视,http://www.furymax.top:85/rtp/239.69.1.68:10048
天津卫视,http://117.114.153.18:8180/TV00000000000000000085@HHZT
天津卫视,http://121.24.98.154:8090/hls/33/index.m3u8
天津卫视,https://stream1.freetv.fun/tian-jin-wei-shi-gao-qing-3.m3u8
天津卫视,http://121.224.240.233:8887/rtp/239.49.8.148:6000
天津卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
天津卫视,http://1.203.110.68:8686/udp/225.1.8.136:8144
天津卫视,https://stream1.freetv.fun/tian-jin-wei-shi-gao-qing-5.ctv
天津卫视,http://111.193.225.167:8888/rtp/239.3.1.141:1234
天津卫视,http://111.199.232.88:18888/rtp/239.3.1.141:1234
天津卫视,http://123.122.162.250:19999/rtp/239.3.1.23:8144
天津卫视,http://27.11.254.216:8005/udp/225.0.4.82:7980
天津卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/wh7f454c46tw2054105140_1242406049/ott.mobaibox.com/PLTV/3/224/3221227407/index.m3u8?
天津卫视,http://47.102.200.34:18081/live/program/live/tjwshd8m/8000000/mnf.m3u8
天津卫视,http://120.55.49.231:8617/rtp/233.50.201.47:5140
天津卫视,http://61.55.46.35:4022/rtp/239.253.92.91:8021
天津卫视,http://211.158.152.144:8002/udp/225.0.4.82:7980
天津卫视,http://175.150.152.34:9005/rtp/232.0.0.125:1234
天津卫视,http://221.217.54.246:8686/rtp/239.3.1.141:1234
天津卫视,http://120.55.49.231:3095/rtp/233.50.201.47:5140
天津卫视,http://36.40.236.70:9999/tsfile/live/0124_2.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://58.57.21.166:9901/tsfile/live/0135_1.m3u8
天津卫视,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/1.m3u8?icpid=88888888&from=1&hmsdevid=1012&vqe=3
天津卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265026/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=no
天津卫视,http://116.117.105.198:8096/tsfile/live/0135_1.m3u8
天津卫视,http://121.24.98.232:8090/hls/33/index.m3u8
天津卫视,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226459/index.m3u8
天津卫视,http://118.251.60.185:8888/udp/239.76.253.185:9000
天津卫视,http://175.150.152.34:9007/rtp/232.0.0.125:1234
天津卫视,http://60.189.165.36:5555/rtp/233.50.201.104:5140
天津卫视,http://123.122.162.250:19999/rtp/239.3.1.141:1234
天津卫视,http://139.196.151.191:2051/rtp/239.45.1.124:5140
天津卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001343/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
天津卫视,http://122.9.151.210:887/rtp/238.255.2.99:5999
天津卫视,http://111.123.105.133:8881/rtp/238.255.2.99:5999
天津卫视,http://[2409:8087:1a0a:df::4036]:80/wh7f454c46tw2843203949_-1782618395/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8?icpid=88888888&RTS=1713969672&from=4&hms_devid=1209&online=1713969672&vqe=3
宁夏卫视,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226454/index.m3u8
宁夏卫视,http://39.134.67.108/PLTV/88888888/224/3221226028/1.m3u8
宁夏卫视,http://123.56.129.203:2604/rtp/225.1.8.159:8124
宁夏卫视,http://113.57.20.158:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://tvbox6.icu/tv/migu.php?id=nxws
宁夏卫视,http://202.103.213.10:8888/udp/239.81.0.60:4056
宁夏卫视,http://139.196.151.191:6846/rtp/239.45.1.213:5140
宁夏卫视,http://121.24.98.232:8090/hls/49/index.m3u8
宁夏卫视,http://120.55.49.231:3095/rtp/233.50.201.57:5140
宁夏卫视,http://221.196.136.66:1/udp/225.1.1.56:5002
宁夏卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/8/3221226454/index.m3u8
宁夏卫视,http://202.100.46.58:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://114.253.253.97:4001/rtp/239.3.1.46:8124
宁夏卫视,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226454/index.m3u8
宁夏卫视,http://122.9.151.210:887/rtp/238.255.2.75:5999
宁夏卫视,http://36.35.16.98:9901/tsfile/live/0001_6.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
宁夏卫视,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1759945769_-1910294482/ott.mobaibox.com/PLTV/3/224/3221227563/index.m3u8?
宁夏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000031451/1.m3u8
宁夏卫视,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226454/index.m3u8
宁夏卫视,http://dd.ddzb.fun/php/migu.php?id=nxws
宁夏卫视,http://124.128.73.58:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://wouu.net:9977/udp/239.93.0.247:5140
宁夏卫视,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
宁夏卫视,http://ttkx.live:55/lib/aikan.php?id=nxws
宁夏卫视,http://123.122.162.250:19999/rtp/239.3.1.46:8124
宁夏卫视,http://120.55.49.231:6519/rtp/233.50.201.57:5140
宁夏卫视,http://113.120.46.204:8123/udp/239.21.1.44:5002
宁夏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
宁夏卫视,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/wh7f454c46tw1566530147_207556490/ott.mobaibox.com/PLTV/3/224/3221225842/index.m3u8?
宁夏卫视,http://180.141.28.176:4022/rtp/239.81.0.60:4056?Cf=cfss.cc
宁夏卫视,http://222.70.23.103:6666/udp/239.45.1.213:5140
宁夏卫视,http://123.138.22.30:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002239/index.m3u8
宁夏卫视,http://122.9.151.210:2676/rtp/238.255.2.75:5999
宁夏卫视,http://123.56.129.203:4310/rtp/225.1.8.159:8124
宁夏卫视,http://58.57.21.166:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://118.122.189.74:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://222.94.215.155:4022/rtp/239.49.1.237:6000
宁夏卫视,http://39.98.201.151:9090/udp/225.1.8.159:8124
宁夏卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000031451/1.m3u8?channel-id=ystenlive&Contentid=1000000002000031451&livemode=1&stbId=3
宁夏卫视,http://[2409:8087:2001:20:2800:0:df6e:eb06]/wh7f454c46tw2201703491_-1935318667/ott.mobaibox.com/PLTV/3/224/3221227563/index.m3u8?icpid=3&RTS=1669700802&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
宁夏卫视,http://36.46.98.55:8010/rtp/239.112.205.49:5140
宁夏卫视,http://60.189.165.36:5555/rtp/233.50.201.57:5140
宁夏卫视,http://120.55.49.231:8617/rtp/233.50.201.57:5140
宁夏卫视,http://vod.hnqczh.cn:808/hls/48/index.m3u8
宁夏卫视,http://111.193.225.167:8888/rtp/239.3.1.46:8124
宁夏卫视,http://139.196.151.191:7549/rtp/239.45.1.213:5140
宁夏卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.56:8330
宁夏卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226446/index.m3u8
宁夏卫视,http://60.26.62.138:4022/rtp/225.1.1.56:5002
宁夏卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000047/index.m3u8
宁夏卫视,http://[2409:8087:1a0a:df::4039]:80/wh7f454c46tw2322589885_-1778336447/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8?icpid=88888888&RTS=1713969151&from=4&hms_devid=1212&online=1713969151&vqe=3
宁夏卫视,http://139.196.151.191:2051/rtp/239.45.1.213:5140
宁夏卫视,http://121.24.98.154:8090/hls/49/index.m3u8
宁夏卫视,http://111.123.105.133:8881/rtp/238.255.2.75:5999
宁夏卫视,http://124.128.73.58:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://1b6467f415.iok.la:9931/tsfile/live/1088_1.m3u8
宁夏卫视,http://116.117.105.198:8096/tsfile/live/0112_1.m3u8
宁夏卫视,http://61.136.67.238:50085/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://110.177.146.171:888/udp/239.1.1.56:8056
宁夏卫视,http://1.203.110.68:8686/udp/225.1.8.159:8124
宁夏卫视,http://144.123.220.43:80/wh7f454c46tw3596018626_1806805609/2/00/CHANNEL00000043/2540800/1.m3u8
宁夏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000006000040022/1.m3u8
宁夏卫视,http://219.147.200.9:18080/newlive/live/hls/53/live.m3u8
宁夏卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000047/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000995
宁夏卫视,http://114.243.103.165:8822/rtp/239.3.1.46:8124
安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225659/index.m3u8
安多卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000266001/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266001&livemode=1&stbId=3
安多卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
安多卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226405/index.m3u8
安多卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000064/index.m3u8
山东卫视,http://222.218.158.76:8181/tsfile/live/0131_1.m3u8
山东卫视,http://61.55.46.35:4022/rtp/239.253.92.207:8109
山东卫视,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8?
山东卫视,http://27.11.250.143:8001/udp/225.0.4.199:7980
山东卫视,http://27.10.224.44:8005/udp/225.0.4.199:7980
山东卫视,http://58.48.37.158:1111/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://27.11.251.221:8004/udp/225.0.4.199:7980
山东卫视,mitv://generationnexxxt.com:19806/599b89dae6be4de9987f9fb9f544763d
山东卫视,http://39.98.201.151:9090/udp/225.1.8.138:8148
山东卫视,http://211.158.152.144:8001/udp/225.0.4.199:7980
山东卫视,http://[2409:8087:74f0:22::5]:6410/270000001128/9900000527/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000527
山东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山东卫视,http://211.158.153.199:8005/udp/225.0.4.199:7980
山东卫视,http://171.117.183.38:8085/rtp/226.0.2.149:9104
山东卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-sdws
山东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010066/1.m3u8?
山东卫视,http://120.234.5.29:6000/udp/239.20.0.172:2142
山东卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226456/index.m3u8
山东卫视,http://39.98.201.151:9090/udp/225.1.8.50:8052
山东卫视,http://115.234.227.164:8808/udp/233.50.201.105:5140
山东卫视,http://111.192.0.32:4022/rtp/239.3.1.209:8052
山东卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000020424/1.m3u8
山东卫视,http://111.193.225.167:8888/rtp/239.3.1.209:8052
山东卫视,http://120.55.49.231:8617/rtp/233.50.201.105:5140
山东卫视,http://116.227.232.149:7777/tsfile/live/0131_1.m3u8
山东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0b]:80/wh7f454c46tw1930236170_1276574350/ott.mobaibox.com/PLTV/3/224/3221227671/index.m3u8?
山东卫视,http://171.13.115.66:808/hls/67/index.m3u8
山东卫视,http://119.145.76.100:10000/udp/239.77.1.142:5146
山东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0d]:80/wh7f454c46tw200034782_-1519694537/ott.mobaibox.com/PLTV/3/224/3221227448/index.m3u8?
山东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
山东卫视,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/1.m3u8?icpid=88888888&from=1&hmsdevid=1012&vqe=3
山东卫视,http://121.24.99.16:8090/hls/39/index.m3u8
山东卫视,http://58.57.21.166:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226456/index.m3u8
山东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226456/index.m3u8
山东卫视,http://116.117.105.198:8096/tsfile/live/0131_1.m3u8
山东卫视,http://171.116.226.246:8082/rtp/226.0.2.149:9104
山东卫视,http://211.158.153.199:8004/udp/225.0.4.199:7980
山东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010066/index.m3u8
山东卫视,http://211.158.152.144:8004/udp/225.0.4.199:7980
山东卫视,http://14.29.76.30:9901/tsfile/live/0131_1.m3u8
山东卫视,http://120.55.49.231:8617/rtp/233.50.201.64:5140
山东卫视,http://222.241.154.37:9901/tsfile/live/23040_1.m3u8?key=tvbox6_com&playlive=1&authid=0
山东卫视,http://139.196.151.191:6846/rtp/239.45.3.238:5140
山东卫视,http://1.203.110.68:8686/udp/225.1.8.50:8052
山东卫视,http://118.251.60.185:8888/udp/239.76.253.195:9000
山东卫视,http://122.9.151.210:887/rtp/238.255.2.97:5999
山东卫视,http://113.119.26.228:58888/udp/239.77.0.94:5146
山东卫视,http://36.40.236.70:9999/tsfile/live/0143_2.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://106.120.14.74:2333/udp/225.1.8.50:8052
山东卫视,http://[2409:8087:1a0a:df::4036]:80/wh7f454c46tw3812967688_-1687053025/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8?icpid=88888888&RTS=1713970641&from=4&hms_devid=1209&online=1713970641&vqe=3
山东卫视,http://121.224.240.233:8887/rtp/239.49.8.146:6000
山东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0b]:80/wh7f454c46tw1748964273_488226892/ott.mobaibox.com/PLTV/3/224/3221227310/index.m3u8?
山东卫视,http://47.102.200.34:18081/live/program/live/sdws8m/8000000/mnf.m3u8
山东卫视,http://113.120.46.204:8123/udp/239.21.1.52:5002
山东卫视,http://27.11.251.221:8002/udp/225.0.4.199:7980
山东卫视,http://120.55.49.231:3095/rtp/233.50.201.105:5140
山东卫视,http://222.94.215.155:4022/rtp/239.49.8.146:6000
山东卫视,http://dms.yryyj.site:8188/udp/239.76.246.195:1234
山东卫视,http://123.122.162.250:19999/rtp/239.3.1.25:8148
山东卫视,http://114.240.43.235:8012/rtp/239.3.1.209:8052
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226507/index.m3u8
山东卫视,http://110.177.146.171:888/udp/239.1.1.47:8047
山东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/wh7f454c46tw1930403571_110324233/ott.mobaibox.com/PLTV/3/224/3221228124/index.m3u8?
山东卫视,http://123.113.237.160:8888/rtp/239.3.1.209:8052
山东卫视,http://113.120.46.204:8123/udp/239.21.1.87:5002
山东卫视,http://139.196.151.191:2051/rtp/239.45.3.238:5140
山东卫视,http://219.159.194.176:8181/tsfile/live/0131_1.m3u8
山东卫视,http://27.11.250.143:8004/udp/225.0.4.199:7980
山东卫视,http://222.94.215.155:4022/rtp/239.49.1.37:6000
山东卫视,http://221.217.54.246:8686/rtp/239.3.1.209:8052
山东卫视,http://58.20.77.74:9002/tsfile/live/0107_1.m3u8
山东卫视,http://114.243.106.165:8888/rtp/239.3.1.209:8052
山东卫视,http://27.11.251.221:8010/udp/225.0.4.199:7980
山东卫视,http://121.24.98.154:8090/hls/39/index.m3u8
山东卫视,http://202.103.213.10:8888/udp/239.81.0.39:4056
山东卫视,http://60.164.128.167:8029/rtp/239.255.30.139:8231
山东卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001341/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
山东卫视,http://60.26.62.138:4022/rtp/225.1.1.148:5002
山东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226456/index.m3u8
山东卫视,http://180.141.28.176:4022/rtp/239.81.0.39:4056?Cf=cfss.cc
山东卫视,http://123.117.36.74:4001/rtp/239.3.1.209:8052
山东卫视,http://60.189.165.36:5555/rtp/233.50.201.105:5140
山东卫视,http://171.117.183.38:8084/rtp/226.0.2.149:9104
山东卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/7347081113971056899/1.m3u8
山东卫视,http://113.119.26.228:58888/udp/239.77.1.142:5146
山东卫视,http://124.112.202.94:18888/rtp/238.1.78.169:7224
山东卫视,http://123.122.162.250:19999/rtp/239.3.1.209:8052
山东卫视,http://wouu.net:9977/udp/239.93.0.168:5140
山东卫视,http://123.56.129.203:2604/rtp/225.1.8.138:8148
山东卫视,http://171.119.207.178:6000/rtp/226.0.2.149:9104
山东卫视,http://www.furymax.top:85/rtp/239.69.1.69:10054
山东卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001341/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
山东卫视,http://211.158.153.199:8003/udp/225.0.4.199:7980
山东卫视,http://111.199.232.88:18888/rtp/239.3.1.209:8052
山东卫视,http://210.22.75.86:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/wh7f454c46tw200246182_1146949014/ott.mobaibox.com/PLTV/3/224/3221228315/index.m3u8?
山东卫视,http://114.253.253.97:4001/rtp/239.3.1.209:8052
山东卫视,http://27.11.254.216:8005/udp/225.0.4.199:7980
山东卫视,http://123.129.70.178:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,p3p://108.181.32.169:35883/64260f89000475c3ee06320a031a7286
山东卫视,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226456/index.m3u8
山东卫视,http://119.163.199.98:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://113.15.186.162:8181/tsfile/live/0131_1.m3u8
山东卫视,http://123.129.70.178:9901/tsfile/live/0018_1.m3u8
山东卫视,http://114.243.103.165:8822/rtp/239.3.1.209:8052
山东卫视,http://36.35.16.98:9901/tsfile/live/0001_28.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://219.159.194.54:8181/tsfile/live/0131_1.m3u8
山东卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000527/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000087
山东卫视,http://114.246.180.128:4022/rtp/239.3.1.209:8052
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8
山东卫视,http://36.46.98.55:8010/rtp/239.112.205.70:5140
山东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw1544454067_649511222/ott.mobaibox.com/PLTV/3/224/3221227697/index.m3u8?
山东卫视,http://[2409:8087:1a01:df::4027]/TVOD/88888888/224/3221225952/main.m3u8
山东卫视,http://222.188.160.161:4022/rtp/239.49.8.146:6000
山东卫视,http://58.254.14.139:808/hls/27/index.m3u8
山东卫视,http://122.139.47.206:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://58.57.21.166:9901/tsfile/live/0131_1.m3u8
山东卫视,http://nas.hssvm.com:8888/udp/225.1.1.148:5002
山东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/wh7f454c46tw1544961519_-2095343288/ott.mobaibox.com/PLTV/3/224/3221227517/index.m3u8?
山东卫视,http://121.24.98.232:8090/hls/39/index.m3u8
山东卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265019
山东卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001276/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
山东卫视,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
山东卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000012807/1.m3u8
山东卫视,http://123.122.162.7:19999/rtp/239.3.1.25:8148
山东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb21]:80/wh7f454c46tw2227392682_658084415/ott.mobaibox.com/PLTV/3/224/3221228560/index.m3u8?
山东卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=3
山东卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000527
山东卫视,p2p://142.54.189.229:3456/64e0d04c0009d0620b73d36c210c75c0.ts
山东卫视,http://222.70.23.103:6666/udp/239.45.3.238:5140
山东卫视,http://27.11.250.143:8002/udp/225.0.4.199:7980
山东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/wh7f454c46tw198928259_-1438986513/ott.mobaibox.com/PLTV/3/224/3221227621/index.m3u8?
山东卫视,http://123.56.129.203:4310/rtp/225.1.8.138:8148
山东卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226162/index.m3u8
山东卫视,http://139.196.151.191:7549/rtp/239.45.3.238:5140
山东卫视,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山东卫视,http://120.224.178.16:9901/tsfile/live/0127_1.m3u8
山东卫视,http://1b6467f415.iok.la:9931/tsfile/live/1065_1.m3u8
山东卫视,http://124.128.73.58:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://ttkx.live:55/lib/aikan.php?id=sdws
山东卫视,http://171.117.183.38:8083/rtp/226.0.2.149:9104
山东卫视,p3p://108.181.32.169:28946/64260f89000475c3ee06320a031a7286
山东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226456/index.m3u8
山东卫视,http://124.116.183.146:9901/tsfile/live/0131_1.m3u8?key=txiptv
山东卫视,http://1.203.110.68:8686/udp/225.1.8.138:8148
山东卫视,http://113.109.251.4:9999/udp/239.77.1.142:5146
山东卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000016568/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=3
山东卫视,http://211.158.152.144:8002/udp/225.0.4.199:7980
山东卫视,http://221.221.151.0:8888/rtp/239.3.1.209:8052
山东卫视,http://120.55.49.231:3095/rtp/233.50.201.64:5140
山东卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000067/index.m3u8
山东卫视,http://180.141.28.176:4022/rtp/239.81.0.114:4056?Cf=cfss.cc
山东卫视,http://106.46.33.113:808/hls/67/index.m3u8
山东卫视,http://27.11.250.143:8003/udp/225.0.4.199:7980
山东卫视,http://dd.ddzb.fun/php/migu.php?id=sdws
山东卫视,http://124.128.73.58:9901/tsfile/live/0107_1.m3u8
山东卫视,http://fangke.blueswords.com:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://60.12.183.46:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://114.243.156.93:8888/rtp/239.3.1.209:8052
山东卫视,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002202/index.m3u8
山东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8?
山东卫视,http://vod.hnqczh.cn:808/hls/35/index.m3u8
山东卫视,http://123.182.60.29:9002/hls/32/index.m3u8
山东卫视,http://116.128.242.83:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.119:8708
山东卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000016568/1.m3u8
山东卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227234/index.m3u8
山东卫视,http://115.206.149.104:9988/udp/233.50.201.105:5140
山东卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226456/index.m3u8
山东卫视,http://202.103.213.10:8888/udp/239.81.0.114:4056
山东卫视,http://111.123.105.133:8881/rtp/238.255.2.97:5999
山东卫视,http://219.159.194.172:8181/tsfile/live/0131_1.m3u8
山东卫视,http://175.150.152.34:9020/rtp/232.0.0.131:1234
山东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1544787232_1074004179/ott.mobaibox.com/PLTV/3/224/3221227258/index.m3u8?
山东教育卫视,http://wouu.net:9977/udp/239.93.1.196:5140
