注意事项,#genre#
宿迁新闻,http://vapi.91kds.cc/live2/jsqx.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jssqtv1
连云港新闻,http://vapi.91kds.cc/live2/jsqx.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jslyg1
张家港新闻,http://vapi.91kds.cc/live2/jsqx.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jszjg1
大丰新闻,http://dafeng-tv-replay.cm.jstv.com/dafeng-tv/dafengyt.m3u8
大丰公共,http://dafeng-tv-replay.cm.jstv.com/dafeng-tv/dafenget.m3u8


江西地区,#genre#
江西卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226428/1.m3u8
江西都市,http://vapi.91kds.cc/live2/jxtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxtv2
江西都市,http://223.82.161.157:899/hls/20/index.m3u8
江西经济,http://vapi.91kds.cc/live2/jxtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxtv3
江西经济,http://223.82.161.157:899/hls/21/index.m3u8
江西影视,http://223.82.161.157:899/hls/22/index.m3u8
江西公共,http://vapi.91kds.cc/live2/jxtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxtv5
江西公共,http://223.82.161.157:899/hls/23/index.m3u8
江西少儿,http://vapi.91kds.cc/live2/jxtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxtv6
江西少儿,http://223.82.161.157:899/hls/24/index.m3u8
江西新闻,http://vapi.91kds.cc/live2/jxtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxtv7
江西新闻,http://223.82.161.157:899/hls/25/index.m3u8
江西教育,https://cdn-live.jxeduyun.com/streams/640f79857ff58.m3u8
江西陶瓷,http://vapi.91kds.cc/live2/jxtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxtv10
风尚购物,http://vapi.91kds.cc/live2/jxtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxtv9
江西都市,http://www.lizhinas.top:1009/rtp/239.252.220.238:5140
江西经济,http://www.lizhinas.top:1009/rtp/239.252.219.173:5140
江西影视,http://www.lizhinas.top:1009/rtp/239.252.220.242:5140
江西公共,http://www.lizhinas.top:1009/rtp/239.252.220.102:5140
江西少儿,http://www.lizhinas.top:1009/rtp/239.252.219.113:5140
江西新闻,http://www.lizhinas.top:1009/rtp/239.252.220.100:5140
江西陶瓷,http://www.lizhinas.top:1009/rtp/239.252.220.243:5140
江西教育频道,http://www.lizhinas.top:1009/rtp/239.252.219.115:5140
南昌新闻,http://vapi.91kds.cc/live2/jxqx.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxnctv1
南昌新闻,http://vapi.91kds.cc/live1/jxnctv1.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxnctv1
南昌新闻综合,http://www.lizhinas.top:1009/rtp/239.252.220.247:5140
南昌都市,http://vapi.91kds.cc/live1/jxnctv1.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxnctv2
南昌都市,http://www.lizhinas.top:1009/rtp/239.252.220.248:5140
南昌资讯,http://vapi.91kds.cc/live1/jxnctv1.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxnctv3
南昌资讯,http://www.lizhinas.top:1009/rtp/239.252.220.249:5140
赣州新闻,http://vapi.91kds.cc/live2/jxqx.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxgztv1
赣州新闻,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526329228525.m3u8
赣州公共,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526334096251.m3u8
赣州教育,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526335287668.m3u8
新余新闻,http://vapi.91kds.cc/live2/jxqx.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxxytv1
吉安新闻,http://vapi.91kds.cc/live2/jxqx.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxjatv1
九江新闻,http://vapi.91kds.cc/live2/jxqx.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxjjtv1
九江新闻,http://vapi.91kds.cc/live1/jxjjtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxjjtv1
上饶新闻,http://vapi.91kds.cc/live2/jxqx.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxsrtv1
抚州综合,http://vapi.91kds.cc/live2/jxqx.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxfztv1
鹰潭新闻,http://vapi.91kds.cc/live2/jxqx.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxyttv1
宜春新闻,http://vapi.91kds.cc/live2/jxqx.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxyctv1
萍乡新闻,http://vapi.91kds.cc/live2/jxqx.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxpxtv1
景德镇新闻,http://vapi.91kds.cc/live2/jxqx.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=jxjdz1


浙江地区,#genre#
浙江卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226448/1.m3u8
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江影视,http://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,http://101.66.199.75:9901/tsfile/live/1005_1.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
之江记录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
杭州综合,https://60.191.56.186:8888/hls/25/index.m3u8
杭州明珠,https://60.191.56.186:8888/hls/26/index.m3u8
杭州生活,https://60.191.56.186:8888/hls/27/index.m3u8
杭州影视,https://60.191.56.186:8888/hls/28/index.m3u8
杭州青少体育,https://60.191.56.186:8888/hls/29/index.m3u8
绍兴新闻,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴文化,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
湖州新闻,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
湖州公共,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e
湖州娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
舟山新闻,http://play-sh13.quklive.com/live/1699001836208185.m3u8?auth_key=2027429324-c77bb6a7063c4cdea57f09ca22f9ef12-0-39c19a21f73b823db2150ea45b147eb2
舟山公共,http://play-sh13.quklive.com/live/1699002430299200.m3u8?auth_key=2027429366-f4515e585a0347f780a01c73ae293945-0-b3699e931cf04290680745e989c63d86
嘉兴新闻,http://live.pzhkai.com/xwzhtl/sd/live.m3u8
嘉兴公共,http://play-sh13.quklive.com/live/1675149601192103.m3u8?auth_key=2028730429-9ab7f7f0267946e880ec46ce3d57ec9e-0-eb04d7f7e549054293604b04150cefa1
杭州综合,https://l.cztvcloud.com/channels/lantian/sxchannel01/1080p.m3u8
温州新闻,https://l.cztvcloud.com/channels/lantian/sxchannel03/1080p.m3u8
绍兴新闻,https://l.cztvcloud.com/channels/lantian/sxchannel04/1080p.m3u8
湖州新闻,https://l.cztvcloud.com/channels/lantian/sxchannel05/1080p.m3u8
嘉兴新闻,https://l.cztvcloud.com/channels/lantian/sxchannel06/1080p.m3u8
金华综合,https://l.cztvcloud.com/channels/lantian/sxchannel07/1080p.m3u8
嵊州综合,https://l.cztvcloud.com/channels/lantian/sxchannel08/1080p.m3u8
丽水综合,https://l.cztvcloud.com/channels/lantian/sxchannel09/1080p.m3u8
台州新闻,https://l.cztvcloud.com/channels/lantian/sxchannel10/1080p.m3u8
舟山新闻,https://l.cztvcloud.com/channels/lantian/sxchannel11/1080p.m3u8
宁波新闻,https://l.cztvcloud.com/channels/lantian/sxchannel02/1080p.m3u8
宁波新闻,http://vapi.91kds.cc/live1/zjnbtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=zjnbtv1
宁波生活,http://vapi.91kds.cc/live1/zjnbtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=zjnbtv2
宁波娱乐,http://vapi.91kds.cc/live1/zjnbtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=zjnbtv3
宁波影视,http://vapi.91kds.cc/live1/zjnbtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=zjnbtv4
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
临平新闻,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
余姚文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
开化公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
嵊州综合,https://hlsv2.quklive.com/live/1626935015913208/index.m3u8
诸暨综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
上虞文化,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
上虞商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
兰溪综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
龙游综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
龙游生活,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
象山,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
余姚,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
平湖综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
平湖民生,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
普陀综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
松阳综合,tp://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
青田电视,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
嵊泗,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
武义综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
平湖综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
平湖民生,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8


福建地区,#genre#
东南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226423/1.m3u8
东南卫视,http://218.104.239.114:9901/tsfile/live/1015_1.m3u8
海峡卫视,http://218.104.239.114:9901/tsfile/live/0150_1.m3u8
海峡卫视,http://vapi.91kds.cc/live1/fjtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=hxws
厦门卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227375/index.m3u8
福建综合,https://p2.vzan.com/slowlive/485365200293316089/live.m3u8
福建综合,http://218.104.239.114:9901/tsfile/live/1016_1.m3u8
福建综合,http://vapi.91kds.cc/live1/fjtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=fjzh
福建乡村振兴,http://218.104.239.114:9901/tsfile/live/1015_1.m3u8
福建乡村振兴,http://vapi.91kds.cc/live1/fjtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=fjgg
福建新闻,http://vapi.91kds.cc/live1/fjtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=fjxw
福建电视剧,http://vapi.91kds.cc/live1/fjtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=fjdsj
福建旅游,http://vapi.91kds.cc/live1/fjtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=fjds
福建经济,http://vapi.91kds.cc/live1/fjtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=fjjj
福建文体,http://vapi.91kds.cc/live1/fjtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=fjwt
福建少儿,http://vapi.91kds.cc/live1/fjtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=fjse
福建教育,http://218.104.239.114:9901/tsfile/live/1018_1.m3u8
福建教育,http://vapi.91kds.cc/live1/fjtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=fjjy
福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州生活,http://live.zohi.tv:80/video/s10001-fztv-3/index.m3u8
厦门综合,http://218.104.239.114:9901/tsfile/live/1014_1.m3u8
厦门综合,https://live1b.kxm.xmtv.cn/xm1bf/tvzb/live.m3u8
厦门二套,https://live1b.kxm.xmtv.cn/xm2bf/playlist.m3u8
漳州市,http://8.138.7.223/tv/fjtv1.php?id=zz1
泉州市,http://8.138.7.223/tv/fjtv1.php?id=qz1
三明市,http://8.138.7.223/tv/fjtv1.php?id=sm1
莆田市,http://8.138.7.223/tv/fjtv1.php?id=pt1
南平市,http://8.138.7.223/tv/fjtv1.php?id=np1
龙岩市,http://8.138.7.223/tv/fjtv1.php?id=ly1
宁德市,http://8.138.7.223/tv/fjtv1.php?id=nd1
平潭市,http://8.138.7.223/tv/fjtv1.php?id=pttv
武夷山综合,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
武夷山文旅茶,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8

广东地区,#genre#

广东卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226525/1.m3u8
大湾区卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_dwq.flv
大湾区卫视,http://36.36.200.198:44330/tsfile/live/1007_1.m3u8
深圳卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226426/1.m3u8
广东新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_xw.flv
广东影视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_ys.flv
广东体育,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_ty.flv
广东新闻,http://36.36.200.198:44330/tsfile/live/1006_1.m3u8
广东体育,http://36.36.200.198:44330/tsfile/live/1004_1.m3u8
广东民生,http://36.36.200.198:44330/tsfile/live/1005_1.m3u8
广东新闻,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.173:5146
广东珠江,http://ikuai.huase.ltd:8888/rtp/239.77.0.1:5146
广东民生,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.225:5146
广东体育,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.112:5146
广东经济,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.167:5146
广东综艺4K,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.244:5146
广东影视,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.217:5146
广东少儿,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.250:5146
嘉佳卡通,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226412/1.m3u8
广东移动,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.20:5146
广东房产,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.14:5146
南方购物,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.19:5146
岭南戏曲,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.122:5146
现代教育,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.213:5146
广州综合,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.71:5146
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd
广州新闻,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.72:5146
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
广州影视,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.73:5146
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.74:5146
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=040cda8ae37088f2b96bea7b68bd0eb5&txTime=1903e5b8abe
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
南国都市,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.99:5146
深圳都市,http://livepull-tcms.sztv.com.cn/live/dslive.m3u8
深圳都市,http://36.36.200.198:44330/tsfile/live/0019_1.m3u8
深圳电视剧,http://36.36.200.198:44330/tsfile/live/1000_1.m3u8
深圳财经生活,http://36.36.200.198:44330/tsfile/live/1003_1.m3u8
深圳财经生活,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.1.242:5146
深圳少儿,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.1.244:5146
深圳电视剧,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.1.125:5146
深圳公共,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.1.9:5146
深圳体育健康,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.1.128:5146
深圳移动,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.1.175:5146
深圳宜和购物,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.1.87:5146
深圳龙岗,http://zhfw-t.szlg.com:8080/live/television1.m3u8
深圳龙岗,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.1.223:5146
深圳宝安,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.1.67:5146
深圳宝安第一课,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.1.225:5146
东莞新闻,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.104:5146
东莞生活,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.105:5146
佛山综合,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.57:5146
佛山影视,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.56:5146
佛山公共,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.53:5146
佛山南海,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.54:5146
佛山南海,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.236:5146
佛山顺德,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.55:5146
河源综合,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.213:5146
河源公共,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.214:5146
惠州新闻,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.1.232:5146
惠州生活,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.1.233:5146
江门综合,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.201:5146
江门侨乡生活,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.202:5146
揭阳综合,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.229:5146
揭阳生活,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.251:5146
茂名综合,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.206:5146
茂名生活,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.207:5146
梅州综合,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.123:5146
梅州生活,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.124:5146
清远新闻,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.33:5146
清远生活,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.34:5146
韶关新闻综合,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.117:5146
汕头综合,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.45:5146
汕头生活,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.46:5146
汕头体育,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.47:5146
汕尾新闻,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.25:5146
汕尾生活,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.77.0.187:5146
香山文化,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.63:5146
阳江综合,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.82:5146
阳江生活,http://vapi.91kds.cc/live1/udp.m3u8?ip=guangdong-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=239.253.43.83:5146
